Robot Position_pitch,Robot Position_roll,Robot Position_x,Robot Position_y,Robot Position_yaw,Robot Position_z
-2.11988958632653,176.288853645325,920.490915298462,187.5455509144,-40.1060121737122,992.522399902344
-2.11985106184749,176.288848876953,920.490943908691,187.5455342643,-40.1059437890271,992.522380828857
-2.11982432480683,176.288848876953,920.491086606626,187.545546202022,-40.1058949143869,992.52230947989
-2.11979211266486,176.288849731445,920.491149902344,187.545576075668,-40.1058367376879,992.522279541016
-2.11974883659319,176.288868652344,920.491149902344,187.54578493372,-40.1057590480057,992.522317382813
-2.11969328754074,176.288878540039,920.491154205322,187.54588092041,-40.1056656937699,992.522335449219
-2.11960931843479,176.288859619141,920.491255371094,187.545493041992,-40.1055426514099,992.522259765625
-2.11954022264362,176.288849731445,920.49134163181,187.545275817871,-40.1054361845785,992.522218505859
-2.11949768665608,176.288868652344,920.491373335527,187.545342041016,-40.1053619562604,992.522256347656
-2.11946392434209,176.288878493839,920.491399220876,187.545379528861,-40.1052954848973,992.522277287225
-2.11943951022659,176.288856506348,920.49141919438,187.545375748436,-40.105238597994,992.522260198207
-2.11941174649515,176.288834518856,920.491446620893,187.545366774735,-40.1051728788345,992.522225215086
-2.11934896676105,176.288833618164,920.491597148024,187.545269481697,-40.1050486914343,992.522118490971
-2.11926506815235,176.288833618164,920.491811857884,187.545112019303,-40.1048923713834,992.521978719162
-2.11921904753239,176.288833618164,920.491799804688,187.545147949219,-40.1048004924387,992.521994140625
-2.11918444949486,176.288833618164,920.491761962891,187.545223632813,-40.1047307221786,992.522031982422
-2.11914841149256,176.288833618164,920.491824707031,187.545189453125,-40.1046702142274,992.522012207031
-2.11911411764569,176.288833618164,920.491938232422,187.54512322998,-40.1046104256198,992.521974365234
-2.11908480334539,176.288833618164,920.491943359375,187.545167955302,-40.1045090475583,992.522003173828
-2.1190548901927,176.288833316107,920.491943359375,187.54528222708,-40.1043910180472,992.522033691406
-2.11901919871655,176.288825733501,920.491943359375,187.545455657442,-40.1042929065605,992.522033691406
-2.11897706657217,176.288817045007,920.491945929531,187.545524460518,-40.1041863547752,992.522034892329
-2.11892077576445,176.288811680929,920.492014635329,187.545322509236,-40.1040509735724,992.522064208984
-2.11886650970269,176.288804996089,920.492111503322,187.545062151436,-40.1039217466622,992.522093525639
-2.11882992644812,176.288784071362,920.492188899303,187.544913120626,-40.103831127873,992.522062440651
-2.11880110415361,176.288758423711,920.492246333794,187.54481852176,-40.1037559507725,992.521985087864
-2.11877887102953,176.288761280201,920.492248535156,187.544917919018,-40.1036851507844,992.521921225357
-2.11875962985259,176.288770198822,920.492248535156,187.545149803162,-40.1036157526242,992.521863399948
-2.11872402033452,176.288772583008,920.492262236706,187.545195922852,-40.1035074412503,992.52186328125
-2.11865151833284,176.288772583008,920.492367552699,187.545092163086,-40.103322077993,992.521946289062
-2.11860587171048,176.288771028872,920.492464996394,187.545067420373,-40.1031960491471,992.521969547978
-2.1185842680609,176.288757871698,920.492545386046,187.545132893782,-40.1031273740062,992.521943233631
-2.11855983734131,176.28874206543,920.492614746094,187.545196533203,-40.1030502319336,992.521911621094
-2.11851148681951,176.288726259161,920.492673191023,187.545221584135,-40.1029089902246,992.521880008556
-2.11845678199613,176.288713101987,920.492721745997,187.545243700685,-40.1027516851331,992.521853694209
-2.11842712368504,176.288711547852,920.492753707115,187.545309448242,-40.1026629552757,992.521860122681
-2.11840969165797,176.288711547852,920.492775128977,187.545445647063,-40.1026089694069,992.521895797164
-2.11838288724604,176.288710999796,920.492805709977,187.545496899124,-40.1025280292929,992.521911621094
-2.1183203509788,176.28869667545,920.492860744225,187.54537287134,-40.1023521027701,992.521911621094
-2.11826943555108,176.28867711213,920.492940119113,187.545211604517,-40.1021900932433,992.521901130676
-2.11824574414916,176.288654004247,920.493080456016,187.54503896834,-40.1020863460945,992.521705627441
-2.11820702079311,176.288650512695,920.493088503514,187.545206546783,-40.1019656883662,992.521667480469
-2.118159532547,176.288650512695,920.493041992188,187.545623779297,-40.1018409729004,992.521667480469
-2.11813565013568,176.28864524956,920.493002962475,187.545569189664,-40.101757522541,992.521728515625
-2.11811757087708,176.288635253906,920.492980957031,187.545471191406,-40.1016845703125,992.521789550781
-2.11810309048083,176.288620553751,920.493031289842,187.545349814121,-40.1016118780511,992.521789550781
-2.11808873567715,176.288606471054,920.493129306369,187.545240312092,-40.1015380481604,992.521789550781
-2.11806219069607,176.288609564304,920.493212566537,187.545272293548,-40.1014513566936,992.521740871317
-2.11802268028259,176.288619995117,920.493286132812,187.545425415039,-40.1013488769531,992.521606445312
-2.11798827479136,176.288604728037,920.493345235455,187.545576076023,-40.101217063641,992.521543654257
-2.11795485985164,176.288575553427,920.493393291932,187.545721536884,-40.1010730139264,992.521497829042
-2.11792220210627,176.288556970564,920.493406494141,187.545778839989,-40.1009613343377,992.521489501953
-2.1178936350687,176.288550497883,920.493368652344,187.545786082004,-40.10089682924,992.521603027344
-2.11785267536573,176.288540075171,920.49336525246,187.545794108987,-40.1007908424261,992.521664489049
-2.11777925491333,176.288513183594,920.493591308594,187.545806884766,-40.100528717041,992.521606445312
-2.1177434892371,176.288504220703,920.493560791016,187.545799255371,-40.1004343224753,992.521531642828
-2.11772203445435,176.288497924805,920.493530273438,187.545791625977,-40.1003646850586,992.521484375
-2.11771323378667,176.288492279364,920.493576166216,187.545894940694,-40.1002929296805,992.521507333826
-2.11770610652816,176.288486222353,920.493673548452,187.546045939128,-40.1002182321992,992.521540889034
-2.1176778478237,176.288471243585,920.493787762021,187.545957519531,-40.1001053216296,992.521505859375
-2.11761411867055,176.288443932091,920.493925680843,187.545615112305,-40.0999538575011,992.521381347656
-2.11758013182504,176.288431510925,920.493979931641,187.545610526085,-40.0998551456716,992.521362304688
-2.11755986436748,176.288425089518,920.494004915365,187.545792358398,-40.0997851831633,992.521362304688
-2.11753759230171,176.288413330078,920.494056884766,187.545913472176,-40.0997186950349,992.521322753906
-2.11751410392405,176.288396240234,920.494130533854,187.546004079183,-40.0996556536336,992.521198242188
-2.11748741675117,176.288385787964,920.494114257812,187.546175598145,-40.0995832993751,992.521179199219
-2.11745831693818,176.28837874349,920.49403125,187.546414957682,-40.099503033303,992.521179199219
-2.11743615704008,176.288371600463,920.494053511628,187.54642931275,-40.0994289755021,992.521166015625
-2.11741817794646,176.288364304949,920.49417328367,187.546361458035,-40.0993583945836,992.521124511719
-2.1173953858247,176.288352443485,920.494219038799,187.546318322494,-40.0992719713921,992.521125370837
-2.11736765295758,176.288333835232,920.494236459758,187.546283877524,-40.0991670614758,992.521155176635
-2.11733943730037,176.288317109938,920.494256599795,187.546265273133,-40.0990715906195,992.521178309493
-2.11731335228081,176.28830832859,920.494304482913,187.546267403303,-40.0990082341222,992.521136230469
-2.1172883518131,176.28830133757,920.494372927867,187.546277272538,-40.0989522081073,992.521060546875
-2.11726560643589,176.288289965909,920.494424469239,187.546336179864,-40.0988588794819,992.521088776765
-2.11724412433001,176.288275940974,920.494471758421,187.546448810015,-40.0987403548789,992.521160125732
-2.11722117397613,176.288265765427,920.494542766188,187.546457641602,-40.098653577114,992.521170410156
-2.11719650463605,176.288259252046,920.494658702334,187.546322753906,-40.098593864712,992.52110144043
-2.1171719272499,176.288246826172,920.494677246094,187.546293920898,-40.0985295410156,992.52103141276
-2.11714808270531,176.288219818115,920.494594238281,187.54640970459,-40.0984586257935,992.520965698242
-2.11711735502505,176.288204142253,920.494579589844,187.546559667969,-40.0983629321027,992.520921549479
-2.11707489779721,176.288197593689,920.494677780151,187.546760900879,-40.098223580545,992.520897033691
-2.11704472630052,176.288187552736,920.494812011719,187.546813964844,-40.0981326262174,992.520829264323
-2.11702499244927,176.28817021372,920.495004653931,187.546813964844,-40.0980806810802,992.520628356934
-2.11700991216558,176.288159141535,920.495056152344,187.546793619792,-40.0980353033154,992.520582411024
-2.11699907935549,176.288153964674,920.495056152344,187.546642621358,-40.097996825005,992.520683076647
-2.11698603630066,176.288146972656,920.495056152344,187.546539306641,-40.0979499816895,992.520751953125
-2.1169609484228,176.288120552346,920.495125028822,187.546710359909,-40.0978652694858,992.520660117821
-2.1169313650252,176.288089893482,920.495225694444,187.546976999091,-40.0977665072169,992.520525896991
-2.11691313727401,176.2880859375,920.495226074219,187.54705603342,-40.0977032137245,992.520560546875
-2.11690018179531,176.2880859375,920.495184570313,187.547085597717,-40.0976573565551,992.5207265625
-2.11687601270829,176.288069400294,920.495211297068,187.547006547451,-40.0976040455272,992.520700128773
-2.11684012413025,176.288024902344,920.495300292969,187.546829223633,-40.097541809082,992.520568847656
-2.11680472926107,176.288006708844,920.495327843274,187.546937942892,-40.0974558238856,992.520531100842
-2.1167730584895,176.28799554915,920.495348900279,187.547135126465,-40.0973645333272,992.520509919257
-2.11675687968273,176.287997680664,920.495390693747,187.547273400411,-40.0973025392516,992.520547363281
-2.11674720279114,176.288008056641,920.495457404953,187.547380813933,-40.0972561229515,992.520671875
-2.11673422813339,176.288001197815,920.495522583008,187.54734765625,-40.0972045116549,992.520651367187
-2.11671821718969,176.287971557617,920.495586263021,187.547202392578,-40.0971499702936,992.520526855469
-2.11670084681652,176.287958661911,920.495624526362,187.547224764397,-40.0971038173633,992.5205078125
-2.11668153456547,176.287952419456,920.495650389375,187.547368424775,-40.0970625692101,992.5205078125
-2.11665676776396,176.287937303473,920.4957304971,187.5473990172,-40.0969993460678,992.520469665527
-2.11662565183791,176.287908074695,920.495901151041,187.547403096367,-40.096909126008,992.520326967593
-2.11659977725306,176.287883652078,920.495971679688,187.547413051033,-40.0968359178322,992.520263671875
-2.11658073233213,176.287864163277,920.495971679688,187.547469031132,-40.0967855865611,992.520263671875
-2.11656497944685,176.287857278095,920.495972922623,187.547547942535,-40.0967447531524,992.5202645616
-2.11655359755421,176.28786306131,920.496007838982,187.547668338212,-40.0967158579403,992.520287694458
-2.1165420306256,176.287870512759,920.496064355298,187.547780860221,-40.0966864774709,992.520317500256
-2.11652049495629,176.287863755528,920.496109833224,187.547760486603,-40.0966303115534,992.520324707031
-2.11648108207586,176.28781589828,920.496147833604,187.547528326511,-40.0965214154907,992.520324707031
-2.11646231908247,176.287804106507,920.49618607551,187.547607177734,-40.0964475443648,992.520324707031
-2.11644895889762,176.287797861027,920.496214724202,187.547768005371,-40.0963910555763,992.520324707031
-2.11643189742447,176.287785019342,920.496215820312,187.54771081543,-40.0963554714535,992.520324707031
-2.11641209869118,176.287768427728,920.496215820312,187.547597290039,-40.0963253938948,992.520324707031
-2.11638594017069,176.287755118086,920.49629493996,187.547637325223,-40.0962701283161,992.520304786451
-2.1163549074482,176.287742883461,920.496473312378,187.547747638015,-40.0961945641005,992.520243973711
-2.11632852121872,176.287729140814,920.496520996094,187.547801818854,-40.0961293784766,992.520169298417
-2.11630619452542,176.287713396441,920.496520996094,187.547819410332,-40.0960736733512,992.520062677087
-2.11628735235997,176.287699259532,920.496523131336,187.54787424531,-40.0960234785524,992.52000376035
-2.11627189068152,176.287687660405,920.496544458907,187.548074224697,-40.095980024245,992.519971611365
-2.11625599861145,176.287673950195,920.49658203125,187.548202514648,-40.0959320068359,992.519958496094
-2.11623767026096,176.287649800163,920.496702630993,187.548072814941,-40.0958689152161,992.519958496094
-2.11621737480164,176.287628173828,920.496826171875,187.547943115234,-40.0957984924316,992.519958496094
-2.11618903630682,176.287619811444,920.496856586107,187.547982260905,-40.095723344482,992.519927978516
-2.11616897583008,176.287612915039,920.496887207031,187.548034667969,-40.0956535339355,992.519897460938
-2.11616633806603,176.287604014878,920.497019301373,187.548051460868,-40.0956019585884,992.519897460938
-2.11615895397135,176.28759215412,920.497057617187,187.548106037565,-40.0955537773976,992.519903808594
-2.11612991897198,176.287575254796,920.496974609375,187.548320718349,-40.0955052969412,992.5199453125
-2.11611391020604,176.287563656387,920.496966081351,187.548415952148,-40.0954620908432,992.519939453125
-2.11610886519623,176.287557150072,920.49710495891,187.548441843262,-40.0954258902711,992.519814941406
-2.11609006839561,176.287546050164,920.497243249616,187.548408508301,-40.0953699637499,992.519775390625
-2.1160312479607,176.28752535197,920.497361439651,187.548213005066,-40.0952796202337,992.519775390625
-2.11601508557283,176.287506103516,920.497417449951,187.548241170247,-40.0952147642771,992.519805908203
-2.11600226419665,176.287486612797,920.497431278229,187.548356143634,-40.0951569808924,992.519834547989
-2.11597429594443,176.287463665009,920.497333526611,187.548616218567,-40.0950958388909,992.519792588289
-2.11595710348479,176.287460327148,920.497380371094,187.548643798828,-40.095045061115,992.519757778525
-2.11594630637345,176.287460327148,920.497587890625,187.548591918945,-40.0950014130279,992.519729864744
-2.11592824927712,176.287452058545,920.497619628906,187.548714339733,-40.0949448446947,992.519665348914
-2.11590695381165,176.28742980957,920.497619628906,187.54899597168,-40.0948905944824,992.519592285156
-2.11589674204759,176.287422921994,920.497656344438,187.548783602538,-40.0948733321933,992.519684120461
-2.11588886000367,176.287417657743,920.497722140264,187.548473216869,-40.0948605615815,992.51981834129
-2.11587985925014,176.287406568507,920.497762168483,187.548481975849,-40.094832741664,992.519810058594
-2.11586980827908,176.287389229491,920.497790997269,187.548680645282,-40.0947817249787,992.519727050781
-2.11584603084697,176.28737902832,920.497819763184,187.548854637733,-40.0947038070015,992.519740722656
-2.11580348186444,176.287372314453,920.497848958333,187.549007389949,-40.0945955580559,992.519823730469
-2.1157835106618,176.287360944548,920.497897518668,187.549010009766,-40.094540018166,992.519810058594
-2.11577286025291,176.287344340569,920.497966441387,187.548958129883,-40.0945077332708,992.519727050781
-2.11576285822257,176.287330533669,920.498002497126,187.548951125914,-40.0944728274456,992.519723892212
-2.11575402842915,176.287318677006,920.498021238439,187.548956904075,-40.0944374750125,992.519759566696
-2.11573936486139,176.287304513515,920.498064374924,187.548975733893,-40.0943838188015,992.519773512832
-2.115702672511,176.287285496141,920.49825630188,187.549137638661,-40.0942701162377,992.519731553133
-2.11567337758778,176.287261237125,920.498291015625,187.549200762662,-40.0942004300508,992.519691161605
-2.1156509325852,176.287234878847,920.498291015625,187.549222661006,-40.0941577013789,992.519657488862
-2.11563662701062,176.287231445312,920.4983103722,187.549219147238,-40.0941225818141,992.519653320312
-2.11562663766435,176.287231445312,920.498386146841,187.549192333469,-40.0940932338137,992.519653320312
-2.11561538252949,176.287227891526,920.49844607951,187.549144035064,-40.0940664564368,992.519643783569
-2.11560336354104,176.287212678388,920.498498045152,187.549060149374,-40.0940426496623,992.519608109086
-2.11558784629972,176.287198805101,920.498543231224,187.549038419573,-40.0940080996565,992.519592285156
-2.11556406902329,176.287189158638,920.498577958302,187.549271816344,-40.0939424987494,992.519592285156
-2.1155427245,176.287181325664,920.498651337587,187.549357765518,-40.0938695639622,992.519592285156
-2.11552360185471,176.287174408859,920.498763648823,187.549383760863,-40.0937937038062,992.519592285156
-2.11549978366416,176.287156975597,920.498779296875,187.54940783138,-40.0937386356214,992.519563674927
-2.1154711012895,176.287123145759,920.498779296875,187.549430811349,-40.0936957385942,992.519456651476
-2.11546065425873,176.287109375,920.498781396484,187.549432495117,-40.0936594508631,992.519414306641
-2.11546109771729,176.287109375,920.498837304688,187.549300048828,-40.09363302888,992.519527832031
-2.11546014557714,176.287108826945,920.498918359375,187.549237670898,-40.0935933014798,992.519591189046
-2.11542968915856,176.287094502599,920.499034082031,187.549521484375,-40.0934900271566,992.519562540354
-2.11539308147578,176.287074939279,920.499084472656,187.549681305885,-40.0934028636373,992.519523413713
-2.11536088884903,176.287051831395,920.499084472656,187.549656867981,-40.0933584219105,992.519477197947
-2.11535032670463,176.287048339844,920.499102259612,187.549678466797,-40.0933151302171,992.519496582031
-2.11534655483914,176.287048339844,920.499176414805,187.549761474609,-40.0932724891278,992.519579589844
-2.11533613673918,176.287040858655,920.499261127031,187.549696922302,-40.0932400561697,992.519592285156
-2.11531662940979,176.287017822266,920.499328613281,187.549530029297,-40.0932121276855,992.519592285156
-2.11529745054132,176.287005472382,920.499328613281,187.54954398295,-40.0931812160663,992.51956140291
-2.1152763183994,176.286993725421,920.499328613281,187.549583820548,-40.093142183371,992.51949644041
-2.11524879411058,176.286968585692,920.499405860901,187.549770208781,-40.0930553730923,992.519417092607
-2.11522269248962,176.28694152832,920.499572753906,187.550079345703,-40.0929298400879,992.519348144531
-2.11521661145719,176.28694152832,920.499572753906,187.549989949102,-40.0928774512115,992.519409179688
-2.11521100997925,176.28694152832,920.499572753906,187.549865722656,-40.0928421020508,992.519470214844
-2.11519284280501,176.286930048907,920.499588950953,187.54979610136,-40.0928184927826,992.519447256018
-2.11516897973365,176.286913271304,920.499621540192,187.549748824606,-40.0927971278909,992.51941370081
-2.11515574629949,176.286911010742,920.499648743013,187.549852416992,-40.092755546067,992.519435546875
-2.11514703601059,176.286911010742,920.499677236202,187.550194824219,-40.0926864318242,992.519518554687
-2.11512728013396,176.286902793983,920.499775695801,187.550230712891,-40.0926178609268,992.519513463044
-2.11509183355762,176.286873390034,920.499971516927,187.550178833008,-40.0925489408909,992.519439307851
-2.1150628091392,176.286858934862,920.499980688095,187.550190210342,-40.0924956740812,992.519354595626
-2.11504101753235,176.286849975586,920.499938964844,187.550231933594,-40.0924530029297,992.519287109375
-2.11503130237675,176.286834350414,920.500030517578,187.550132751465,-40.0924161680474,992.519287109375
-2.11502289772034,176.286819458008,920.500122070312,187.550033569336,-40.0923805236816,992.519287109375
-2.11501141705154,176.286811651741,920.500122070312,187.550119400024,-40.0923432709238,992.519287109375
-2.11499643325806,176.286804199219,920.500122070312,187.550262451172,-40.0923004150391,992.519287109375
-2.11496905517575,176.286789499063,920.500154464406,187.550404707591,-40.0922348155507,992.519264150549
-2.11493783268632,176.286775416367,920.500219642884,187.550523122152,-40.0921642828329,992.519230595341
-2.11492140115327,176.286776977539,920.500286865909,187.550535530376,-40.0921226615498,992.519265625
-2.11491124019081,176.286787353516,920.500357076571,187.550526925804,-40.0920946604372,992.519390136719
-2.11489967380466,176.286784135176,920.500366210938,187.550486257332,-40.0920654509282,992.519396365677
-2.11488729005874,176.286762450647,920.500366210938,187.550372491665,-40.0920364105452,992.519338540268
-2.11487119885875,176.286738502207,920.500371337891,187.550335100562,-40.091996725921,992.519274677761
-2.11484477286977,176.286709494912,920.500484863281,187.550600866807,-40.0919251511454,992.519197324974
-2.11482312176694,176.286697387695,920.500548115483,187.550794284487,-40.0918644372365,992.519169842755
-2.11481127911629,176.286697387695,920.500518798828,187.550847078847,-40.0918311762387,992.519287109375
-2.11480012945488,176.286697387695,920.500489482173,187.550872022541,-40.0917979583474,992.519404375995
-2.11478434749364,176.286685221904,920.500507468044,187.550827026367,-40.0917399557118,992.51936340332
-2.1147638351086,176.286663815283,920.500564842028,187.550781844743,-40.0916748651431,992.519270684984
-2.11473421084592,176.286649811343,920.500718900473,187.550799864411,-40.0916206644027,992.519172668457
-2.11470503047628,176.286638307382,920.500849353117,187.550834416255,-40.0915727820239,992.519106441074
-2.11468541909946,176.286628255514,920.500833007813,187.550912794228,-40.0915333082114,992.519146972656
-2.11467022047921,176.286621350625,920.500795166016,187.551006146319,-40.0914986828164,992.51922265625
-2.11465982903859,176.28662109375,920.500824707031,187.550975669459,-40.0914664665002,992.519204589844
-2.11465033445735,176.28662109375,920.50090222168,187.550888357062,-40.09143199408,992.519166748047
-2.11462750339375,176.286601953125,920.500964355469,187.550798275596,-40.0913669535589,992.519186523437
-2.11459724799603,176.286563745117,920.501025390625,187.550723186292,-40.0912833742501,992.519224365234
-2.11458219917136,176.28655250723,920.501098144531,187.550818005792,-40.0912279534148,992.519204589844
-2.11457129392098,176.28654613403,920.501157348633,187.551029318974,-40.0911834247077,992.519166748047
-2.11455991112783,176.286539416341,920.501159667969,187.551141107981,-40.0911434290982,992.519180862992
-2.11454839424864,176.28653312739,920.501159667969,187.551222340814,-40.091107521021,992.519216537476
-2.11453242478932,176.28652740496,920.501164448902,187.551230561281,-40.0910749381955,992.519226074219
-2.11450762310824,176.286522978299,920.501206547381,187.551162719727,-40.0910477589693,992.519226074219
-2.11448214469953,176.286517463191,920.501263090496,187.551094878172,-40.0910181518546,992.519226074219
-2.11446491013249,176.286503683289,920.501306815651,187.551088951399,-40.0909741808857,992.519226074219
-2.11445045471191,176.286483764648,920.501342773438,187.55110168457,-40.0909156799316,992.519226074219
-2.11442589394488,176.286477456338,920.501362590325,187.551226210904,-40.0908528830653,992.519217669441
-2.11439681265796,176.286473422522,920.50137704041,187.551450506111,-40.0907880601524,992.519196899314
-2.11437716202351,176.286469476826,920.501397851151,187.551599761482,-40.0907389499624,992.519170430146
-2.11437267709757,176.286464748299,920.50145056721,187.551569856307,-40.0907152419295,992.519129912083
-2.11437072387364,176.28645993481,920.501547098449,187.551474710061,-40.090700403835,992.519072411634
-2.11436700820923,176.28645324707,920.501647949219,187.551406860352,-40.0906791687012,992.51904296875
-2.11433513564918,176.286438469414,920.501761862187,187.551385541555,-40.0906291309509,992.51904296875
-2.11429905891419,176.286422729492,920.501831054688,187.551376342773,-40.0905647277832,992.51904296875
-2.11428981645666,176.286415100098,920.501800537109,187.551528930664,-40.0905053495709,992.51904296875
-2.11428093910217,176.286407470703,920.501770019531,187.551681518555,-40.090446472168,992.51904296875
-2.11425528964411,176.286389668783,920.501892089844,187.551635742188,-40.0903888001161,992.519012451172
