Robot Position_pitch,Robot Position_roll,Robot Position_x,Robot Position_y,Robot Position_yaw,Robot Position_z
-3.04132962226868,176.40705871582,921.503723144531,183.0673828125,-47.6676712036133,992.930297851562
-3.04129004478455,176.407028198242,921.503723144531,183.066711425781,-47.6677360534668,992.930236816406
-3.04129076004028,176.407028198242,921.503662109375,183.066696166992,-47.6677360534668,992.930358886719
-3.04126143455505,176.407012939453,921.503845214844,183.066802978516,-47.6677322387695,992.929992675781
-3.04125428199768,176.407012939453,921.503723144531,183.066802978516,-47.6677207946777,992.930236816406
-3.04122972488403,176.406967163086,921.503845214844,183.066528320312,-47.6677513122559,992.929992675781
-3.04122281074524,176.406982421875,921.503845214844,183.066146850586,-47.6677742004395,992.93017578125
-3.04121208190918,176.406982421875,921.50390625,183.066177368164,-47.6677742004395,992.930236816406
-3.04117560386658,176.406967163086,921.503845214844,183.066177368164,-47.6677856445312,992.930114746094
-3.04117584228516,176.406936645508,921.503723144531,183.065765380859,-47.6678085327148,992.93017578125
-3.04114842414856,176.406936645508,921.50390625,183.065795898438,-47.6678123474121,992.930114746094
-3.04113435745239,176.406951904297,921.503845214844,183.06575012207,-47.6678237915039,992.93017578125
-3.04110527038574,176.406921386719,921.504028320312,183.065307617188,-47.6678428649902,992.93017578125
-3.04109597206116,176.406921386719,921.503967285156,183.0654296875,-47.6678466796875,992.93017578125
-3.04105997085571,176.406890869141,921.504089355469,183.065521240234,-47.6678428649902,992.929931640625
-3.0410475730896,176.406890869141,921.504150390625,183.06494140625,-47.6679153442383,992.929992675781
-3.04103302955627,176.406890869141,921.504150390625,183.064758300781,-47.6679267883301,992.930053710938
-3.04103183746338,176.406860351562,921.504028320312,183.064712524414,-47.6679306030273,992.930236816406
-3.04100656509399,176.406875610352,921.504089355469,183.064819335938,-47.6679344177246,992.93017578125
-3.04099225997925,176.406860351562,921.504272460938,183.064590454102,-47.6679534912109,992.929992675781
-3.04096579551697,176.406845092773,921.504272460938,183.064300537109,-47.6679725646973,992.930114746094
-3.04093885421753,176.406845092773,921.504211425781,183.064178466797,-47.6679916381836,992.930236816406
-3.0409300327301,176.406845092773,921.504272460938,183.064437866211,-47.6679763793945,992.93017578125
-3.04091787338257,176.406829833984,921.504333496094,183.064239501953,-47.6679878234863,992.930114746094
-3.04091024398804,176.406829833984,921.504455566406,183.063568115234,-47.6680335998535,992.930236816406
-3.04088068008423,176.406814575195,921.50439453125,183.063827514648,-47.6680297851562,992.93017578125
-3.04085469245911,176.406784057617,921.504516601562,183.063903808594,-47.668025970459,992.929992675781
-3.04085302352905,176.406799316406,921.504699707031,183.063751220703,-47.6680374145508,992.929992675781
-3.04084539413452,176.406814575195,921.504699707031,183.063583374023,-47.6680488586426,992.929992675781
-3.04080486297607,176.406799316406,921.504760742188,183.062652587891,-47.6681327819824,992.930297851562
-3.04079937934875,176.406768798828,921.505554199219,183.060043334961,-47.6683158874512,992.929992675781
-3.04078602790833,176.406784057617,921.506103515625,183.058456420898,-47.6684188842773,992.930053710938
-3.04073047637939,176.406723022461,921.506225585938,183.058441162109,-47.6684608459473,992.929992675781
-3.04067540168762,176.406692504883,921.506652832031,183.059722900391,-47.6684494018555,992.930114746094
-3.04063773155212,176.406631469727,921.507202148438,183.059005737305,-47.6685562133789,992.929870605469
-3.04060292243958,176.406600952148,921.507507324219,183.059051513672,-47.6685829162598,992.93017578125
-3.04056334495544,176.40657043457,921.507934570312,183.058792114258,-47.6686744689941,992.930053710938
-3.0404908657074,176.406463623047,921.508544921875,183.059173583984,-47.6687660217285,992.929992675781
-3.04045367240906,176.40641784668,921.508911132812,183.05908203125,-47.6688346862793,992.929992675781
-3.04041337966919,176.406356811523,921.509216308594,183.058868408203,-47.6689186096191,992.929870605469
-3.04035639762878,176.406311035156,921.509582519531,183.058639526367,-47.6690101623535,992.9296875
-3.04028391838074,176.406219482422,921.510009765625,183.058807373047,-47.6691551208496,992.929748535156
-3.04023313522339,176.406158447266,921.510375976562,183.058639526367,-47.6692504882812,992.9296875
-3.04019117355347,176.406112670898,921.510620117188,183.058624267578,-47.6693344116211,992.929504394531
-3.0401566028595,176.406066894531,921.510803222656,183.058181762695,-47.6694564819336,992.929626464844
-3.0400857925415,176.405975341797,921.511535644531,183.058013916016,-47.6697731018066,992.929321289062
-3.04006552696228,176.405960083008,921.511535644531,183.058059692383,-47.6699752807617,992.929504394531
-3.04004740715027,176.405944824219,921.511840820312,183.057571411133,-47.6702308654785,992.929565429688
-3.04000759124756,176.405899047852,921.51220703125,183.05729675293,-47.6705017089844,992.929382324219
-3.03997850418091,176.405838012695,921.512329101562,183.057159423828,-47.6710968017578,992.929382324219
-3.039959192276,176.405807495117,921.512573242188,183.056823730469,-47.6714668273926,992.929260253906
-3.03996634483337,176.405807495117,921.512817382812,183.056564331055,-47.6718635559082,992.929077148438
-3.03994727134705,176.405807495117,921.512817382812,183.056533813477,-47.672779083252,992.929504394531
-3.03996348381042,176.405807495117,921.513122558594,183.056274414062,-47.6733207702637,992.92919921875
-3.03995561599731,176.405776977539,921.51318359375,183.055603027344,-47.6739463806152,992.92919921875
-3.03998351097107,176.405853271484,921.513305664062,183.055725097656,-47.6745109558105,992.929565429688
-3.04000997543335,176.405853271484,921.513610839844,183.055511474609,-47.6757354736328,992.929382324219
-3.04003310203552,176.405853271484,921.513671875,183.055221557617,-47.6763687133789,992.929565429688
-3.04003381729126,176.405868530273,921.513854980469,183.05500793457,-47.6770095825195,992.929321289062
-3.04005694389343,176.405883789062,921.513854980469,183.054626464844,-47.6776809692383,992.929504394531
-3.04009771347046,176.40592956543,921.514221191406,183.054565429688,-47.6788749694824,992.929382324219
-3.0400857925415,176.405914306641,921.51416015625,183.054306030273,-47.6794700622559,992.929382324219
-3.04011940956116,176.405944824219,921.514282226562,183.054016113281,-47.6800384521484,992.929382324219
-3.04014134407044,176.405960083008,921.514526367188,183.053573608398,-47.6805686950684,992.929443359375
-3.04013752937317,176.405960083008,921.514404296875,183.053588867188,-47.681037902832,992.929382324219
-3.04016542434692,176.405975341797,921.514709472656,183.053070068359,-47.6819076538086,992.92919921875
-3.04015588760376,176.405975341797,921.5146484375,183.05290222168,-47.6822662353516,992.929321289062
-3.0401566028595,176.405990600586,921.514770507812,183.052581787109,-47.6826019287109,992.929382324219
-3.04017233848572,176.405990600586,921.514953613281,183.052688598633,-47.6828765869141,992.929260253906
-3.04015374183655,176.405975341797,921.514953613281,183.052459716797,-47.6833381652832,992.929138183594
-3.04017472267151,176.405990600586,921.515197753906,183.051864624023,-47.6835784912109,992.929382324219
-3.04016375541687,176.406005859375,921.51513671875,183.05192565918,-47.6837539672852,992.929443359375
-3.04015970230102,176.405975341797,921.515197753906,183.051910400391,-47.6839218139648,992.92919921875
-3.04014229774475,176.405975341797,921.515319824219,183.051513671875,-47.6842193603516,992.929260253906
-3.04015016555786,176.405975341797,921.515319824219,183.051177978516,-47.6843528747559,992.929443359375
-3.04012703895569,176.405960083008,921.515380859375,183.051239013672,-47.6844596862793,992.929321289062
-3.04012870788574,176.405960083008,921.515502929688,183.051071166992,-47.6846389770508,992.929321289062
-3.04011178016663,176.405944824219,921.515502929688,183.050888061523,-47.6847305297852,992.929382324219
-3.04009509086609,176.40592956543,921.515686035156,183.050643920898,-47.684814453125,992.92919921875
-3.04010152816773,176.40592956543,921.515747070312,183.050552368164,-47.6848983764648,992.929260253906
-3.04006838798523,176.405883789062,921.515686035156,183.050369262695,-47.6850700378418,992.929260253906
-3.04008054733276,176.405883789062,921.515747070312,183.050140380859,-47.6851615905762,992.929260253906
-3.04003381729126,176.405853271484,921.515869140625,183.049957275391,-47.6853103637695,992.929016113281
-3.04003381729126,176.405853271484,921.515869140625,183.050170898438,-47.6853523254395,992.929077148438
-3.04002833366394,176.405838012695,921.516052246094,183.049682617188,-47.6854286193848,992.928955078125
-3.0400390625,176.405838012695,921.51611328125,183.049545288086,-47.6854820251465,992.929077148438
-3.04001545906067,176.405822753906,921.516174316406,183.049209594727,-47.6856498718262,992.929138183594
-3.04000496864319,176.405792236328,921.516174316406,183.049713134766,-47.6856231689453,992.929016113281
-3.04001140594482,176.405792236328,921.516418457031,183.048919677734,-47.6857490539551,992.929016113281
-3.03998708724976,176.405746459961,921.516357421875,183.048812866211,-47.6858253479004,992.928894042969
-3.03997373580933,176.40576171875,921.516357421875,183.048889160156,-47.6859016418457,992.928955078125
-3.03999185562134,176.40576171875,921.516357421875,183.048950195312,-47.6859512329102,992.92919921875
-3.03996181488037,176.405715942383,921.516479492188,183.048889160156,-47.68603515625,992.928833007812
-3.0399477481842,176.405715942383,921.516540527344,183.048858642578,-47.686107635498,992.928833007812
-3.0399477481842,176.405715942383,921.516723632812,183.048675537109,-47.6861419677734,992.928833007812
-3.03995585441589,176.405731201172,921.516723632812,183.048675537109,-47.6861991882324,992.929077148438
-3.0399284362793,176.405670166016,921.516662597656,183.048858642578,-47.6862449645996,992.928771972656
-3.03991746902466,176.405654907227,921.516784667969,183.048385620117,-47.6863098144531,992.928771972656
-3.03991508483887,176.405654907227,921.516967773438,183.048004150391,-47.6864700317383,992.928833007812
-3.03991293907165,176.405624389648,921.516845703125,183.048263549805,-47.6864738464355,992.928894042969
